time,MB,MB_err,SMB,SMB_err,D,D_err,BMB,BMB_err
1986-05-28,1.264517,0.257015,2.546185,0.229157,1.233611,0.115543,0.048057,0.013927
1986-05-29,-0.075386,0.159226,1.206832,0.108615,1.234180,0.115593,0.048038,0.013927
1986-05-30,-0.961742,0.120008,0.321024,0.028892,1.234735,0.115643,0.048032,0.013927
1986-05-31,-0.788001,0.124765,0.495326,0.044579,1.235276,0.115693,0.048051,0.013927
1986-06-01,-0.369774,0.142689,0.914195,0.082278,1.235803,0.115743,0.048166,0.013927
1986-06-02,-0.677778,0.128781,0.606798,0.054612,1.236314,0.115794,0.048262,0.013928
1986-06-03,-1.021048,0.119072,0.263959,0.023756,1.236810,0.115844,0.048197,0.013927
1986-06-04,-0.159158,0.154608,1.126463,0.101382,1.237289,0.115894,0.048333,0.013928
1986-06-05,2.870823,0.391950,4.157216,0.374149,1.237750,0.115944,0.048643,0.013929
1986-06-06,0.235638,0.180062,1.522404,0.137016,1.238193,0.115995,0.048573,0.013928
1986-06-07,0.378479,0.190093,1.665737,0.149916,1.238618,0.116045,0.048641,0.013928
1986-06-08,-0.390318,0.142138,0.897952,0.080816,1.239022,0.116095,0.049247,0.013932
1986-06-09,-1.324392,0.117021,-0.035116,-0.003160,1.239407,0.116145,0.049869,0.013939
1986-06-10,-0.536047,0.135315,0.754737,0.067926,1.239770,0.116195,0.051014,0.013952
1986-06-11,-0.726801,0.127650,0.565098,0.050859,1.240111,0.116246,0.051788,0.013956
1986-06-12,-0.939992,0.121343,0.352155,0.031694,1.240430,0.116296,0.051716,0.013961
1986-06-13,-1.409763,0.117653,-0.116875,-0.010519,1.240726,0.116346,0.052162,0.013974
1986-06-14,-1.659513,0.121762,-0.365498,-0.032895,1.240998,0.116396,0.053017,0.013990
1986-06-15,-1.951146,0.131357,-0.657288,-0.059156,1.241245,0.116447,0.052614,0.013980
1986-06-16,-1.845816,0.127372,-0.551883,-0.049669,1.241479,0.116453,0.052455,0.013977
1986-06-17,-1.893174,0.129071,-0.598430,-0.053859,1.241711,0.116460,0.053032,0.013988
1986-06-18,-1.982938,0.132589,-0.686628,-0.061796,1.241942,0.116466,0.054368,0.014022
1986-06-19,-0.678232,0.130140,0.625150,0.056264,1.242171,0.116473,0.061211,0.014311
1986-06-20,-0.816668,0.125302,0.488343,0.043951,1.242397,0.116479,0.062613,0.014191
1986-06-21,-1.563453,0.119652,-0.259926,-0.023393,1.242621,0.116486,0.060907,0.014154
1986-06-22,-1.040867,0.119801,0.266538,0.023988,1.242840,0.116492,0.064566,0.014369
1986-06-23,0.804174,0.223257,2.110175,0.189916,1.243056,0.116499,0.062946,0.014274
1986-06-24,0.431704,0.195303,1.734425,0.156098,1.243267,0.116505,0.059454,0.014256
1986-06-25,0.572648,0.206000,1.880453,0.169241,1.243473,0.116512,0.064331,0.014778
1986-06-26,-0.647910,0.132055,0.668938,0.060204,1.243673,0.116518,0.073175,0.015409
1986-06-27,0.246313,0.184033,1.572759,0.141548,1.243868,0.116525,0.082579,0.015946
1986-06-28,-1.530477,0.119036,-0.208515,-0.018766,1.244056,0.116531,0.077906,0.015419
1986-06-29,-2.459732,0.156264,-1.144642,-0.103018,1.244238,0.116538,0.070852,0.014987
1986-06-30,-2.731626,0.173181,-1.413326,-0.127199,1.244412,0.116544,0.073889,0.015150
1986-07-01,-4.233081,0.286224,-2.898757,-0.260888,1.244578,0.116551,0.089745,0.016651
1986-07-02,-4.402473,0.299370,-3.057558,-0.275180,1.244736,0.116557,0.100179,0.017674
1986-07-03,-4.602338,0.315593,-3.252369,-0.292713,1.244885,0.116564,0.105084,0.018184
1986-07-04,-4.361311,0.296281,-3.020569,-0.271851,1.245025,0.116570,0.095717,0.017040
1986-07-05,-4.253791,0.287805,-2.918157,-0.262634,1.245155,0.116577,0.090479,0.016277
1986-07-06,-3.889987,0.258186,-2.553202,-0.229788,1.245275,0.116584,0.091509,0.016306
1986-07-07,-2.690357,0.169760,-1.359940,-0.122395,1.245385,0.116590,0.085032,0.015646
1986-07-08,-2.406240,0.152453,-1.077111,-0.096940,1.245483,0.116597,0.083646,0.015801
1986-07-09,-3.235788,0.207687,-1.900936,-0.171084,1.245570,0.116603,0.089282,0.016361
1986-07-10,-4.954097,0.344904,-3.600615,-0.324055,1.245645,0.116610,0.107838,0.018686
1986-07-11,-3.343945,0.214246,-1.985487,-0.178694,1.245707,0.116616,0.112751,0.019251
1986-07-12,-1.716860,0.122476,-0.360372,-0.032433,1.245756,0.116623,0.110732,0.018645
1986-07-13,-2.220546,0.141556,-0.867805,-0.078102,1.245792,0.116629,0.106950,0.018321
1986-07-14,-1.932984,0.129422,-0.592720,-0.053345,1.245813,0.116636,0.094450,0.017333
1986-07-15,-0.840713,0.125573,0.484641,0.043618,1.245821,0.116642,0.079533,0.016144
1986-07-16,-1.568017,0.119713,-0.241868,-0.021768,1.245805,0.116605,0.080344,0.016137
1986-07-17,-1.426061,0.118120,-0.088166,-0.007935,1.245759,0.116569,0.092135,0.017352
1986-07-18,-0.866327,0.124856,0.463167,0.041685,1.245685,0.116532,0.083808,0.016482
1986-07-19,-1.171756,0.118401,0.152889,0.013760,1.245586,0.116495,0.079060,0.016070
1986-07-20,-2.507469,0.157310,-1.156980,-0.104128,1.245462,0.116459,0.105027,0.018467
1986-07-21,0.081602,0.182076,1.519946,0.136795,1.245317,0.116422,0.193027,0.029743
1986-07-22,-1.683548,0.121675,-0.292467,-0.026322,1.245152,0.116385,0.145930,0.023800
1986-07-23,-3.118006,0.197126,-1.753463,-0.157812,1.244969,0.116349,0.119574,0.020427
1986-07-24,-4.661676,0.321194,-3.320984,-0.298889,1.244770,0.116312,0.095921,0.017405
1986-07-25,-4.436420,0.302442,-3.096221,-0.278660,1.244559,0.116275,0.095640,0.017319
1986-07-26,-4.603736,0.316363,-3.263550,-0.293720,1.244335,0.116239,0.095851,0.017400
1986-07-27,-4.374502,0.297531,-3.037317,-0.273359,1.244103,0.116202,0.093082,0.017240
1986-07-28,-3.432849,0.222641,-2.102343,-0.189211,1.243863,0.116165,0.086643,0.016545
1986-07-29,-2.953754,0.187717,-1.629141,-0.146623,1.243618,0.116128,0.080995,0.015923
1986-07-30,-1.842767,0.126214,-0.522369,-0.047013,1.243370,0.116092,0.077028,0.015567
1986-07-31,-2.992707,0.191023,-1.677259,-0.150953,1.243121,0.116055,0.072327,0.015302
1986-08-01,-3.067124,0.196510,-1.754235,-0.157881,1.242873,0.116018,0.070017,0.015154
1986-08-02,-2.751954,0.173643,-1.423891,-0.128150,1.242628,0.115982,0.085435,0.016662
1986-08-03,1.145545,0.254397,2.506214,0.225559,1.242388,0.115945,0.118281,0.019945
1986-08-04,-0.210826,0.157113,1.156642,0.104098,1.242156,0.115908,0.125312,0.020336
1986-08-05,-3.140120,0.198820,-1.781844,-0.160366,1.241932,0.115872,0.116344,0.019642
1986-08-06,-2.444769,0.153655,-1.104298,-0.099387,1.241721,0.115835,0.098750,0.017732
1986-08-07,1.660000,0.292029,2.973890,0.267650,1.241522,0.115798,0.072368,0.015338
1986-08-08,3.552825,0.454229,4.876917,0.438923,1.241339,0.115761,0.082753,0.016452
1986-08-09,1.147466,0.251265,2.471278,0.222415,1.241174,0.115725,0.082637,0.016528
1986-08-10,-1.012146,0.119721,0.298083,0.026827,1.241029,0.115688,0.069200,0.015154
1986-08-11,-1.061103,0.118739,0.247115,0.022240,1.240905,0.115651,0.067313,0.015137
1986-08-12,0.533665,0.204630,1.866456,0.167981,1.240806,0.115615,0.091985,0.017001
1986-08-13,-2.104097,0.135672,-0.767206,-0.069049,1.240732,0.115578,0.096159,0.016759
1986-08-14,-3.265173,0.209368,-1.931134,-0.173802,1.240686,0.115541,0.093353,0.016677
1986-08-15,-4.043576,0.270017,-2.705137,-0.243462,1.240670,0.115505,0.097769,0.017153
1986-08-16,-3.355595,0.216101,-2.020547,-0.181849,1.240713,0.115547,0.094335,0.016718
1986-08-17,-2.964788,0.187995,-1.637859,-0.147407,1.240838,0.115590,0.086092,0.015887
1986-08-18,-3.952003,0.263840,-2.629335,-0.236640,1.241038,0.115632,0.081630,0.015560
1986-08-19,-0.792894,0.126588,0.540857,0.048677,1.241310,0.115675,0.092441,0.016564
1986-08-20,-0.642645,0.131851,0.680183,0.061217,1.241646,0.115717,0.081183,0.015707
1986-08-21,-2.264592,0.144911,-0.954632,-0.085917,1.242041,0.115760,0.067919,0.014737
1986-08-22,0.025192,0.168431,1.348151,0.121334,1.242490,0.115803,0.080468,0.015395
1986-08-23,0.994344,0.239236,2.318934,0.208704,1.242987,0.115845,0.081602,0.016014
1986-08-24,0.006247,0.166423,1.316616,0.118495,1.243527,0.115888,0.066843,0.015010
1986-08-25,-1.467481,0.117754,-0.162948,-0.014665,1.244103,0.115930,0.060430,0.014527
1986-08-26,-2.824120,0.179846,-1.518875,-0.136699,1.244710,0.115973,0.060536,0.014438
1986-08-27,-1.850430,0.126711,-0.543015,-0.048871,1.245342,0.116016,0.062073,0.014407
1986-08-28,-1.787720,0.124527,-0.473344,-0.042601,1.245994,0.116058,0.068381,0.014923
1986-08-29,0.694559,0.215802,2.013925,0.181253,1.246661,0.116101,0.072705,0.015440
1986-08-30,5.207279,0.598487,6.521363,0.586923,1.247335,0.116143,0.066749,0.014807
1986-08-31,3.043478,0.408481,4.348330,0.391350,1.248013,0.116186,0.056839,0.014256
1986-09-01,0.411457,0.193671,1.714185,0.154277,1.248688,0.116228,0.054041,0.014076
1986-09-02,3.024732,0.406854,4.329214,0.389629,1.249354,0.116271,0.055128,0.014151
1986-09-03,1.343946,0.265249,2.644188,0.237977,1.250006,0.116314,0.050236,0.013965
1986-09-04,0.839090,0.225532,2.140994,0.192689,1.250638,0.116356,0.051265,0.014022
1986-09-05,2.987463,0.404037,4.296008,0.386641,1.251245,0.116399,0.057300,0.014371
1986-09-06,1.695741,0.295828,3.016861,0.271517,1.251822,0.116441,0.069299,0.015285
1986-09-07,0.923396,0.235085,2.261344,0.203521,1.252361,0.116484,0.085587,0.016603
1986-09-08,-0.095669,0.161333,1.228669,0.110580,1.252858,0.116526,0.071480,0.014896
1986-09-09,1.149861,0.251251,2.467754,0.222098,1.253307,0.116569,0.064587,0.014532
1986-09-10,0.505634,0.201994,1.825464,0.164292,1.253702,0.116612,0.066128,0.014542
1986-09-11,-1.588805,0.120032,-0.270488,-0.024344,1.254039,0.116654,0.064279,0.014380
1986-09-12,-0.659719,0.131400,0.652533,0.058728,1.254310,0.116697,0.057941,0.014099
1986-09-13,0.657360,0.212562,1.967542,0.177079,1.254511,0.116739,0.055671,0.014052
1986-09-14,-0.053074,0.162983,1.253638,0.112827,1.254635,0.116782,0.052077,0.013977
1986-09-15,-0.948343,0.122517,0.372365,0.033513,1.254678,0.116824,0.066030,0.015471
1986-09-16,1.130023,0.250380,2.454599,0.220914,1.254671,0.116814,0.069905,0.015546
1986-09-17,3.662120,0.463004,4.975606,0.447805,1.254652,0.116803,0.058834,0.014174
1986-09-18,2.810019,0.388607,4.115317,0.370379,1.254621,0.116792,0.050677,0.013973
1986-09-19,0.591897,0.207192,1.895304,0.170577,1.254578,0.116781,0.048829,0.013933
1986-09-20,0.030485,0.168016,1.333338,0.120000,1.254525,0.116770,0.048328,0.013928
1986-09-21,0.743886,0.218526,2.046590,0.184193,1.254462,0.116759,0.048241,0.013928
1986-09-22,0.054680,0.169546,1.357284,0.122156,1.254390,0.116748,0.048214,0.013928
1986-09-23,-0.639084,0.131854,0.663336,0.059700,1.254310,0.116737,0.048110,0.013927
1986-09-24,-0.165358,0.155849,1.136919,0.102323,1.254221,0.116726,0.048056,0.013927
1986-09-25,2.479660,0.360093,3.781872,0.340368,1.254127,0.116715,0.048085,0.013927
1986-09-26,3.430068,0.441871,4.732808,0.425953,1.254025,0.116704,0.048715,0.013929
1986-09-27,1.642450,0.289921,2.944823,0.265034,1.253919,0.116693,0.048455,0.013928
1986-09-28,1.776927,0.300984,3.078852,0.277097,1.253808,0.116682,0.048118,0.013927
1986-09-29,-0.312579,0.147416,0.989164,0.089025,1.253692,0.116671,0.048051,0.013927
1986-09-30,-0.350912,0.145343,0.950709,0.085564,1.253574,0.116660,0.048048,0.013927
1986-10-01,-1.127980,0.118511,0.173522,0.015617,1.253453,0.116649,0.048050,0.013927
1986-10-02,-0.584569,0.134017,0.716821,0.064514,1.253330,0.116638,0.048060,0.013927
1986-10-03,2.808912,0.388134,4.110387,0.369935,1.253206,0.116627,0.048269,0.013928
1986-10-04,0.626085,0.209482,1.927369,0.173463,1.253081,0.116616,0.048203,0.013928
1986-10-05,0.292029,0.185328,1.593032,0.143373,1.252957,0.116605,0.048045,0.013927
1986-10-06,-0.307622,0.147577,0.993234,0.089391,1.252835,0.116594,0.048021,0.013927
1986-10-07,0.207813,0.179495,1.508534,0.135768,1.252714,0.116583,0.048007,0.013927
1986-10-08,3.367050,0.436185,4.667654,0.420089,1.252595,0.116572,0.048009,0.013927
1986-10-09,0.927164,0.232328,2.227653,0.200489,1.252480,0.116561,0.048009,0.013927
1986-10-10,2.826118,0.389492,4.126494,0.371384,1.252369,0.116550,0.048008,0.013927
1986-10-11,1.515803,0.279304,2.816073,0.253447,1.252262,0.116539,0.048007,0.013927
1986-10-12,0.140788,0.174904,1.440963,0.129687,1.252161,0.116528,0.048014,0.013927
1986-10-13,-0.438377,0.140658,0.861705,0.077553,1.252067,0.116517,0.048016,0.013927
1986-10-14,0.608411,0.208009,1.908401,0.171756,1.251979,0.116506,0.048011,0.013927
1986-10-15,-0.120134,0.158238,1.179771,0.106179,1.251899,0.116495,0.048007,0.013927
1986-10-16,0.583942,0.206170,1.883765,0.169539,1.251822,0.116485,0.048001,0.013927
1986-10-17,2.772343,0.384804,4.072091,0.366488,1.251746,0.116475,0.048001,0.013927
1986-10-18,0.437743,0.195470,1.737413,0.156367,1.251669,0.116464,0.048001,0.013927
1986-10-19,-0.367094,0.144218,0.932497,0.083925,1.251592,0.116454,0.048000,0.013927
1986-10-20,0.347402,0.189005,1.646913,0.148222,1.251514,0.116443,0.047997,0.013927
1986-10-21,-0.584306,0.133765,0.715130,0.064362,1.251436,0.116433,0.047999,0.013927
1986-10-22,-0.348932,0.145138,0.950427,0.085538,1.251358,0.116422,0.048001,0.013927
1986-10-23,-0.403162,0.142303,0.896123,0.080651,1.251280,0.116412,0.048005,0.013927
1986-10-24,0.097722,0.171900,1.396925,0.125723,1.251201,0.116401,0.048002,0.013927
1986-10-25,0.508417,0.200513,1.807550,0.162679,1.251122,0.116391,0.048011,0.013927
1986-10-26,0.760505,0.219309,2.059554,0.185360,1.251043,0.116380,0.048005,0.013927
1986-10-27,0.102980,0.172210,1.401948,0.126175,1.250964,0.116370,0.048004,0.013927
1986-10-28,-0.698233,0.129058,0.600656,0.054059,1.250885,0.116360,0.048005,0.013927
1986-10-29,-0.802572,0.125402,0.496239,0.044662,1.250805,0.116349,0.048006,0.013927
1986-10-30,-0.287166,0.148381,1.011563,0.091041,1.250725,0.116339,0.048004,0.013927
1986-10-31,0.694604,0.214261,1.993249,0.179392,1.250645,0.116328,0.048000,0.013927
1986-11-01,0.753803,0.218730,2.052375,0.184714,1.250565,0.116318,0.048007,0.013927
1986-11-02,1.972382,0.316828,3.270871,0.294378,1.250484,0.116307,0.048004,0.013927
1986-11-03,1.073095,0.243462,2.371512,0.213436,1.250404,0.116297,0.048013,0.013927
1986-11-04,1.267131,0.258897,2.565465,0.230892,1.250323,0.116286,0.048011,0.013927
1986-11-05,1.211899,0.254462,2.510150,0.225913,1.250242,0.116276,0.048009,0.013927
1986-11-06,1.197804,0.253325,2.495973,0.224638,1.250161,0.116265,0.048008,0.013927
1986-11-07,-0.239575,0.150946,1.058511,0.095266,1.250080,0.116255,0.048006,0.013927
1986-11-08,-0.958587,0.120995,0.339418,0.030548,1.249999,0.116244,0.048007,0.013927
1986-11-09,-1.093055,0.118509,0.204873,0.018439,1.249918,0.116234,0.048011,0.013927
1986-11-10,-1.003459,0.120016,0.294384,0.026495,1.249837,0.116224,0.048006,0.013927
1986-11-11,-0.710751,0.128415,0.587004,0.052830,1.249756,0.116213,0.048000,0.013927
1986-11-12,-0.976483,0.120551,0.321191,0.028907,1.249674,0.116203,0.047999,0.013927
1986-11-13,-1.140271,0.117877,0.157322,0.014159,1.249593,0.116192,0.048000,0.013927
1986-11-14,-0.156443,0.155688,1.141074,0.102697,1.249511,0.116182,0.048006,0.013927
1986-11-15,1.498544,0.277510,2.795983,0.251638,1.249430,0.116171,0.048008,0.013927
1986-11-16,-0.393023,0.142519,0.904330,0.081390,1.249349,0.116161,0.048004,0.013927
1986-11-17,-0.302052,0.147335,0.995216,0.089569,1.249267,0.116150,0.048001,0.013927
1986-11-18,-0.080718,0.160215,1.216469,0.109482,1.249186,0.116140,0.048001,0.013927
1986-11-19,-0.617757,0.131978,0.679348,0.061141,1.249105,0.116129,0.048000,0.013927
1986-11-20,-0.369386,0.143693,0.927637,0.083487,1.249024,0.116119,0.047999,0.013927
1986-11-21,1.000371,0.237537,2.297312,0.206758,1.248942,0.116109,0.047999,0.013927
1986-11-22,0.421738,0.193899,1.718599,0.154674,1.248861,0.116098,0.048000,0.013927
1986-11-23,-0.866437,0.123168,0.430344,0.038731,1.248780,0.116088,0.048000,0.013927
1986-11-24,-0.971975,0.120507,0.324726,0.029225,1.248699,0.116077,0.048001,0.013927
1986-11-25,-1.078725,0.118533,0.217893,0.019610,1.248619,0.116067,0.048000,0.013927
1986-11-26,-0.827466,0.124279,0.469071,0.042216,1.248538,0.116056,0.047999,0.013927
1986-11-27,-0.976268,0.120379,0.320188,0.028817,1.248457,0.116046,0.047998,0.013927
1986-11-28,-0.988540,0.120107,0.307837,0.027705,1.248377,0.116035,0.047999,0.013927
1986-11-29,-1.206693,0.117136,0.089604,0.008064,1.248297,0.116025,0.048000,0.013927
1986-11-30,-0.953857,0.120842,0.342361,0.030812,1.248216,0.116014,0.048002,0.013927
1986-12-01,-0.291382,0.147743,1.004754,0.090428,1.248137,0.116004,0.048000,0.013927
1986-12-02,-0.173632,0.154444,1.122422,0.101018,1.248057,0.115993,0.047998,0.013927
1986-12-03,-0.603869,0.132386,0.692109,0.062290,1.247977,0.115983,0.048001,0.013927
1986-12-04,-0.607024,0.132240,0.688874,0.061999,1.247898,0.115973,0.048000,0.013927
1986-12-05,-0.867812,0.122984,0.428005,0.038520,1.247819,0.115962,0.047998,0.013927
1986-12-06,-0.843854,0.123664,0.451884,0.040670,1.247740,0.115952,0.047999,0.013927
1986-12-07,-0.722720,0.127653,0.572941,0.051565,1.247661,0.115941,0.047999,0.013927
1986-12-08,-0.531254,0.135521,0.764328,0.068790,1.247583,0.115931,0.048000,0.013927
1986-12-09,-0.087798,0.159517,1.207709,0.108694,1.247504,0.115920,0.048003,0.013927
1986-12-10,1.474647,0.275287,2.770072,0.249306,1.247427,0.115910,0.047998,0.013927
1986-12-11,4.335199,0.520021,5.630550,0.506749,1.247349,0.115899,0.048001,0.013927
1986-12-12,1.649114,0.289563,2.944389,0.264995,1.247272,0.115889,0.048003,0.013927
1986-12-13,6.648731,0.724418,7.943940,0.714955,1.247195,0.115878,0.048014,0.013927
1986-12-14,4.772812,0.558445,6.067948,0.546115,1.247118,0.115868,0.048019,0.013927
1986-12-15,1.424172,0.271126,2.719216,0.244729,1.247042,0.115858,0.048003,0.013927
1986-12-16,2.996844,0.403502,4.291811,0.386263,1.246966,0.115847,0.048002,0.013927
1986-12-17,0.772824,0.219644,2.067718,0.186095,1.246890,0.115837,0.048004,0.013927
1986-12-18,-0.749992,0.126547,0.544828,0.049035,1.246814,0.115826,0.048005,0.013927
1986-12-19,-0.794472,0.125038,0.500271,0.045024,1.246740,0.115816,0.048004,0.013927
1986-12-20,0.356650,0.188924,1.651319,0.148619,1.246665,0.115805,0.048004,0.013927
1986-12-21,2.377711,0.350482,3.672307,0.330508,1.246591,0.115795,0.048005,0.013927
1986-12-22,8.825199,0.918211,10.119722,0.910775,1.246517,0.115784,0.048006,0.013927
1986-12-23,4.316018,0.518232,5.610471,0.504942,1.246444,0.115774,0.048009,0.013927
1986-12-24,3.340035,0.433088,4.634416,0.417097,1.246371,0.115763,0.048011,0.013927
1986-12-25,1.235178,0.255771,2.529481,0.227653,1.246299,0.115753,0.048005,0.013927
1986-12-26,1.200640,0.252997,2.494867,0.224538,1.246227,0.115742,0.048000,0.013927
1986-12-27,0.483859,0.197976,1.778011,0.160021,1.246155,0.115732,0.047997,0.013927
1986-12-28,-0.954005,0.120508,0.340075,0.030607,1.246084,0.115722,0.047996,0.013927
1986-12-29,-0.459110,0.138669,0.834901,0.075141,1.246013,0.115711,0.047997,0.013927
1986-12-30,-0.236460,0.150461,1.057481,0.095173,1.245943,0.115701,0.047998,0.013927
1986-12-31,-0.712248,0.127743,0.581624,0.052346,1.245874,0.115690,0.047998,0.013927
1987-01-01,-0.041666,0.162097,1.252141,0.112693,1.245805,0.115680,0.048002,0.013927
1987-01-02,0.270682,0.182749,1.564418,0.140798,1.245736,0.115669,0.048000,0.013927
1987-01-03,4.627062,0.545451,5.920731,0.532866,1.245668,0.115659,0.048000,0.013927
1987-01-04,0.746709,0.217457,2.040308,0.183628,1.245601,0.115648,0.047998,0.013927
1987-01-05,-0.205527,0.152166,1.088006,0.097921,1.245534,0.115638,0.047999,0.013927
1987-01-06,2.103341,0.327145,3.396808,0.305713,1.245468,0.115627,0.047998,0.013927
1987-01-07,5.753691,0.644841,7.047094,0.634238,1.245402,0.115617,0.048001,0.013927
1987-01-08,6.304404,0.693640,7.597739,0.683797,1.245337,0.115607,0.047998,0.013927
1987-01-09,2.547204,0.364727,3.840480,0.345643,1.245273,0.115596,0.048004,0.013927
1987-01-10,4.032333,0.493237,5.325556,0.479300,1.245209,0.115586,0.048015,0.013927
1987-01-11,4.464343,0.531090,5.757500,0.518175,1.245146,0.115575,0.048012,0.013927
1987-01-12,5.544298,0.626278,6.837395,0.615366,1.245083,0.115565,0.048014,0.013927
1987-01-13,0.568723,0.204016,1.861755,0.167558,1.245021,0.115554,0.048012,0.013927
1987-01-14,3.798669,0.472795,5.091640,0.458248,1.244960,0.115544,0.048011,0.013927
1987-01-15,5.506350,0.622900,6.799261,0.611933,1.244899,0.115533,0.048011,0.013927
1987-01-16,3.830568,0.475563,5.123427,0.461108,1.244839,0.115523,0.048019,0.013927
1987-01-17,3.278195,0.427525,4.570989,0.411389,1.244780,0.115512,0.048014,0.013927
1987-01-18,0.907522,0.229669,2.200251,0.198023,1.244722,0.115502,0.048008,0.013927
1987-01-19,-0.771529,0.125428,0.521140,0.046903,1.244664,0.115492,0.048005,0.013927
1987-01-20,0.884565,0.227869,2.177172,0.195945,1.244607,0.115481,0.048000,0.013927
1987-01-21,4.476929,0.532120,5.769481,0.519253,1.244551,0.115471,0.048001,0.013927
1987-01-22,1.065861,0.242025,2.358362,0.212253,1.244495,0.115460,0.048006,0.013927
1987-01-23,2.650421,0.373425,3.942862,0.354858,1.244440,0.115450,0.048000,0.013927
1987-01-24,0.808581,0.221978,2.100972,0.189087,1.244387,0.115439,0.048004,0.013927
1987-01-25,2.508440,0.361289,3.800777,0.342070,1.244333,0.115429,0.048003,0.013927
1987-01-26,2.827709,0.388596,4.119987,0.370799,1.244281,0.115418,0.047998,0.013927
